"Swatow              ","08.00E","116.40E","23.25N"
"Sydney (austraila)  ","10.00E","151.10E","33.53S"
"Sylkot              ","05.30E","091.55E","24.53N"
"Szemad              ","08.00E","101.00E","22.50N"
"Szeping             ","08.00E","124.18E","43.10N"
"Tabora (tanzania)   ","03.00E","032.50E","05.00S"
"Tabriz (iran)       ","03.30E","046.20E","38.02N"
"Tabuk               ","03.00E","036.25E","28.30N"
"Tadpatri            ","05.30E","077.59E","14.55N"
"Tadwale             ","05.30E","076.10E","18.26N"
"Taibpur             ","05.30E","088.13E","26.22N"
"Taipei (taiwan)     ","08.00E","120.30E","25.02N"
"Taiwan              ","08.00E","122.00E","23.50N"
"Tajobm              ","05.30E","096.34E","28.22N"
"Tajpur              ","05.30E","085.41E","25.51N"
"Takal               ","05.30E","076.32E","21.43N"
"Takhatpur           ","05.30E","081.55E","22.02N"
"Takpa shirl mount   ","05.30E","092.52E","28.10N"
"Talaja              ","05.30E","072.08E","21.20N"
"Talala              ","05.30E","070.39E","21.00N"
"Talap               ","05.30E","095.34E","27.43N"
"Talbahat            ","05.30E","078.26E","25.02N"
"Talband             ","05.30E","086.21E","22.01N"
"Talcher             ","05.30E","085.18E","21.00N"
"Talegaon (poona)    ","05.30E","074.14E","18.41N"
"Talegaon (wardha)   ","05.30E","078.10E","20.20N"
"Talen               ","05.30E","076.48E","23.32N"
"Talgram             ","05.30E","079.30E","27.03N"
"Talguppa  (kr)      ","05.30E","074.52E","14.10N"
"Talihari            ","05.30E","087.44E","25.05N"
"Talikota  (kr)      ","05.30E","076.19E","16.31N"
"Taliparama          ","05.30E","075.20E","12.02N"
"Taloda              ","05.30E","074.11E","21.32N"
"Talpada             ","05.30E","083.22E","21.10N"
"Tamar               ","05.30E","085.40E","23.02N"
"Tamluk              ","05.30E","088.00E","22.19N"
"Tanakpur            ","05.30E","080.06E","29.04N"
"Tanda (faizabad)    ","05.30E","082.39E","26.33N"
"Tanda (hp)          ","05.30E","076.54E","31.35N"
"Tanda (rampur)      ","05.30E","078.57E","28.58N"
"Tanda urmar         ","05.30E","075.44E","31.38N"
"Tandawara           ","05.30E","081.12E","19.20N"
"Tandi               ","05.30E","077.00E","32.32N"
"Tandiala            ","05.30E","075.06E","31.32N"
"Tandur (hyderabad)  ","05.30E","077.33E","17.17N"
"Tandur (karimnagar) ","05.30E","079.29E","19.10N"
"Tangala             ","05.30E","091.57E","26.40N"
"Tangu la pass       ","05.30E","094.09E","28.55N"
"Tankhala            ","05.30E","072.50E","21.58N"
"Tankse              ","05.30E","078.13E","34.03N"
"Tankuhi             ","05.30E","084.11E","26.42N"
"Tanot river         ","05.30E","070.17E","27.44N"
"Tantpur river       ","05.30E","077.29E","26.51N"
"Tanuku (ap)         ","05.30E","081.44E","16.54N"
"Tanur               ","05.30E","075.52E","10.59N"
"Tanzania            ","03.00E","035.00E","05.00S"
"Tapal (mr)          ","05.30E","075.05E","21.29N"
"Tappal (up)         ","05.30E","077.34E","28.02N"
"Tara                ","05.30E","071.51E","24.00N"
"Tarabganj           ","05.30E","081.59E","26.57N"
"Tarahuwan           ","05.30E","080.54E","25.12N"
"Tarai               ","05.30E","077.56E","24.38N"
"Tarakeswar          ","05.30E","088.02E","22.54N"
"Tarangambadi  (tn)  ","05.30E","079.55E","11.03N"
"Tarapur (bihar)     ","05.30E","086.39E","25.05N"
"Tardehi             ","05.30E","079.22E","23.18N"
"Tarikere  (kr)      ","05.30E","075.51E","13.42N"
"Tasgaon             ","05.30E","074.41E","17.04N"
"Tashkant            ","06.00E","069.20E","41.20N"
"Tawang              ","05.30E","091.48E","27.33N"
"Teghra              ","05.30E","085.57E","25.31N"
"Teharka             ","05.30E","078.54E","25.18N"
"Tehra               ","05.30E","085.00E","25.07N"
"Tehran (iran)       ","03.30E","051.25E","35.41N"
"Tehri               ","05.30E","078.29E","30.21N"
"Tekari              ","05.30E","084.50E","24.57N"
"Tekkali             ","05.30E","084.15E","18.37N"
"Tekmal              ","05.30E","078.02E","17.59N"
"Tellichery          ","05.30E","075.32E","11.45N"
"Tenali              ","05.30E","080.38E","16.14N"
"Tenkasi  (tn)       ","05.30E","077.21E","08.58N"
"Tentra              ","05.30E","077.18E","26.12N"
"Teonthar            ","05.30E","081.38E","25.00N"
"Teraht              ","05.30E","080.30E","25.02N"
"Terwara             ","05.30E","071.43E","24.02N"
"Tetari              ","05.30E","085.12E","26.24N"
"Tetrawan            ","05.30E","085.34E","25.08N"
"Tevaram             ","05.30E","077.18E","09.55N"
"Tezpur              ","05.30E","092.50E","26.37N"
"Thabuththegama (sl) ","05.30E","080.19E","08.06N"
"Thagaon             ","05.30E","082.28E","23.10N"
"Thair               ","05.30E","076.14E","18.22N"
"Thakurdwara         ","05.30E","078.52E","29.12N"
"Thakurtela          ","05.30E","081.01E","21.40N"
"Thalangama (sl)     ","05.30E","079.56E","06.49N"
"Thalawa (sl)        ","05.30E","080.22E","08.11N"
"Thalawakele (sl)    ","05.30E","080.40E","06.53N"
"Thalawathugoda (sl) ","05.30E","079.56E","06.47N"
"Thammennawa (sl)    ","05.30E","080.09E","08.11N"
"Thana (mr)          ","05.30E","073.02E","19.14N"
"Thana bhawan (up)   ","05.30E","077.25E","29.35N"
"Thana gazi river    ","05.30E","076.18E","27.23N"
"Thanagaon           ","05.30E","081.15E","27.28N"
"Thanamalwila (sl)   ","05.30E","081.08E","06.22N"
"Thandla             ","05.30E","074.38E","23.00N"
"Thanesar            ","05.30E","076.49E","29.59N"
"Thangalle (sl)      ","05.30E","080.47E","05.57N"
"Thangra             ","05.30E","078.55E","33.14N"
"Thanjavur  (tn)     ","05.30E","079.10E","10.47N"
"Tharad              ","05.30E","071.44E","24.26N"
"Tharet              ","05.30E","078.39E","26.01N"
"Thargram            ","05.30E","087.00E","22.26N"
"Tharisonaraj        ","05.30E","086.54E","24.24N"
"Tharoch             ","05.30E","077.42E","30.59N"
"Thatagamuwa (sl)    ","05.30E","080.07E","06.04N"
"Thati katur         ","05.30E","078.40E","30.36N"
"Thati katur         ","05.30E","078.40E","30.36N"
"Thelawathugoda (sl) ","05.30E","079.56E","06.47N"
"Theldeniya (sl)     ","05.30E","080.46E","07.14N"
"Thelijjawila (sl)   ","05.30E","080.30E","05.57N"
"Therog              ","05.30E","077.21E","37.07N"
"Thihagoda (sl)      ","05.30E","080.34E","05.56N"
"Thinyaya (sl)       ","05.30E","081.02E","08.49N"
"Thirippane (sl)     ","05.30E","080.32E","08.11N"
"Thiruvaror  (tn)    ","05.30E","079.43E","10.48N"
"Thkman              ","05.30E","082.57E","25.53N"
"Thkman              ","05.30E","082.57E","25.53N"
"Thobal              ","05.30E","094.00E","24.35N"
"Thonigala (sl)      ","05.30E","080.00E","07.51N"
"Thrissur (trichur)  ","05.30E","076.15E","10.30N"
"Thuthbari           ","05.30E","083.42E","27.26N"
"Tibet               ","06.00E","088.00E","30.00N"
"Tibi river          ","05.30E","074.16E","29.23N"
"Tighara reservoir   ","05.30E","077.59E","26.14N"
"Tigiria             ","05.30E","085.34E","20.28N"
"Tijara              ","05.30E","076.55E","27.56N"
"Tikaitnagar         ","05.30E","081.31E","26.57N"
"Tikamgarh           ","05.30E","078.50E","24.44N"
"Tikarpara dam       ","05.30E","084.56E","20.32N"
"Tikkik              ","05.30E","077.43E","31.22N"
"Tikse               ","05.30E","077.44E","34.01N"
"Tikuiya             ","05.30E","085.38E","24.20N"
"Tikulia             ","05.30E","084.33E","26.57N"
"Tilaunia river      ","05.30E","074.58E","26.38N"
"Tiljhar             ","05.30E","079.45E","27.57N"
"Timli               ","05.30E","077.43E","30.22N"
"Timrani             ","05.30E","077.13E","22.22N"
"Tindivanam  (tn)    ","05.30E","079.42E","12.14N"
"Tindwari            ","05.30E","080.32E","25.37N"
"Tinpahar            ","05.30E","087.43E","25.00N"
"Tinsukia            ","05.30E","095.20E","27.28N"
"Tiptur  (kr)        ","05.30E","076.29E","13.18N"
"Tirthahalli  (kr)   ","05.30E","075.12E","13.43N"
"Tirthapalli         ","05.30E","075.10E","13.41N"
"Tirtol              ","05.30E","086.22E","20.17N"
"Tiruchendur  (tn)   ","05.30E","078.11E","08.30N"
"Tiruchengode        ","05.30E","077.54E","11.25N"
"Tiruchirapalli      ","05.30E","078.42E","10.50N"
"Tirukkoyilur  (tn)  ","05.30E","079.15E","11.58N"
"Tirumangalam  (tn)  ","05.30E","078.01E","09.49N"
"Tirumayam  (tn)     ","05.30E","078.46E","10.17N"
"Tirunelveli         ","05.30E","077.41E","08.44N"
"Tirupati (ap)       ","05.30E","079.20E","13.40N"
"Tirupattur (n.arcot)","05.30E","078.34E","12.29N"
"Tiruppattur  (tn)   ","05.30E","078.37E","10.08N"
"Tiruppur  (tn)      ","05.30E","077.20E","11.05N"
"Tirutturaippundi(tn)","05.30E","079.43E","10.34N"
"Tiruvannamalai  (tn)","05.30E","079.07E","12.15N"
"Tiruvattipuram  (tn)","05.30E","079.37E","12.43N"
"Tissamaharama (sl)  ","05.30E","081.17E","06.13N"
"Tokyo               ","09.00E","138.45E","35.40N"
"Tondi  (tn)         ","05.30E","079.04E","09.45N"
"Tonwada             ","05.30E","075.52E","18.01N"
"Toronto (canada)    ","05.00W","079.20W","43.39N"
"Trichur (dist.)     ","05.30E","076.15E","10.30N"
"Trincomalee (sl)    ","05.30E","081.14E","08.32N"
"Tripoli (libya)     ","02.00E","013.30E","30.56N"
"Tripunithura        ","05.30E","076.21E","09.56N"
"Trivandrum          ","05.30E","077.00E","08.31N"
"Trivandrum (dist.)  ","05.30E","077.00E","08.31N"
"Tumkur  (kr)        ","05.30E","077.08E","13.20N"
"Tungabadra          ","05.30E","078.18E","15.58N"
"Turaiyur  (tn)      ","05.30E","078.38E","11.09N"
"Tuticorin           ","05.30E","078.09E","08.49N"
"Uae                 ","04.00E","052.00E","25.00N"
"Udagamandalam  (tn) ","05.30E","076.44E","11.26N"
"Udaipur             ","05.30E","073.44E","24.35N"
"Udayagiri (ap)      ","05.30E","079.19E","14.52N"
"Udugoda (sl)        ","05.30E","080.22E","07.05N"
"Udumalaippattai (tn)","05.30E","077.20E","10.37N"
"Udupi  (kr)         ","05.30E","074.39E","13.22N"
"Uduwa (sl)          ","05.30E","080.34E","05.53N"
"Uganda              ","02.00E","032.30E","01.00N"
"Uhana (sl)          ","05.30E","081.37E","07.20N"
"Ujjain              ","05.30E","075.46E","23.11N"
"Ukuwela (sl)        ","05.30E","080.39E","07.22N"
"Ulhitiyawa (sl)     ","05.30E","080.06E","07.22N"
"Umri                ","05.30E","077.18E","24.48N"
"Una                 ","05.30E","076.19E","31.28N"
"Unao (mp)           ","05.30E","078.36E","25.36N"
"Unarsi              ","05.30E","077.21E","24.18N"
"Unaul               ","05.30E","083.17E","26.28N"
"Unchahra            ","05.30E","080.46E","24.22N"
"Unchaulia           ","05.30E","030.05E","27.48N"
"Uniara (tonk-river) ","05.30E","076.03E","25.54N"
"Unnao (up)          ","05.30E","080.30E","26.32N"
"Uperbada            ","05.30E","086.07E","22.10N"
"Upleta              ","05.30E","070.21E","21.47N"
"Uppinangadi         ","05.30E","075.13E","12.50N"
"Uprara              ","05.30E","082.48E","22.39N"
"Uraghum             ","05.30E","076.15E","10.26N"
"Uran                ","05.30E","072.59E","18.51N"
"Urapola (sl)        ","05.30E","080.08E","06.41N"
"Uravanonda          ","05.30E","077.15E","14.57N"
"Uri                 ","05.30E","074.03E","34.05N"
"Urubokka (sl)       ","05.30E","080.38E","06.14N"
"Urumchi             ","08.00E","087.39E","43.49N"
"Urungu              ","08.00E","088.50E","46.30N"
"Usas                ","05.30E","084.45E","25.03N"
"Usehat              ","05.30E","079.14E","27.22N"
"Uska                ","05.30E","083.07E","27.12N"
"Uterlai             ","05.30E","071.30E","25.50N"
"Utgir               ","05.30E","076.57E","26.08N"
"Utraula             ","05.30E","082.25E","27.20N"
"Utsunomiya          ","09.00E","139.50E","36.30N"
"Uttamapaliyam       ","05.30E","077.20E","09.47N"
"Uttanagiri          ","05.30E","078.21E","12.17N"
"Vada                ","05.30E","073.11E","19.40N"
"Vadnagar            ","05.30E","072.40E","23.48N"
"Vaijapur            ","05.30E","074.46E","19.58N"
"Vaiparal  (tn)      ","05.30E","076.56E","10.24N"
"Vairowal            ","05.30E","075.10E","31.22N"
"Vaiyampatti         ","05.30E","078.19E","10.33N"
"Vakaner             ","05.30E","071.00E","22.35N"
"Valha               ","05.30E","074.13E","18.15N"
"Vallikodu           ","05.30E","076.56E","09.13N"
"Vaner l. (sweden)   ","01.00E","015.00E","59.00N"
"Vaniyambadi  (tn)   ","05.30E","078.39E","12.41N"
"Varahi              ","05.30E","071.29E","23.48N"
"Varanasi            ","05.30E","082.59E","25.21N"
"Vardannapet         ","05.30E","079.34E","17.47N"
"Vathar              ","05.30E","074.14E","17.56N"
"Vatican             ","01.00E","012.27E","41.55N"
"Vav                 ","05.30E","071.32E","24.22N"
"Vavuniya (sl)       ","05.30E","080.28E","08.42N"
"Vayalpadu           ","05.30E","078.37E","13.38N"
"Vayittiri           ","05.30E","076.02E","11.31N"
"Vedaranniyam  (tn)  ","05.30E","079.56E","10.24N"
"Vedasandur          ","05.30E","077.58E","10.33N"
"Vehar               ","05.30E","072.53E","19.11N"
"Velachha            ","05.30E","073.06E","21.26N"
"Veldurti            ","05.30E","077.55E","15.35N"
"Vellore             ","05.30E","079.07E","12.56N"
"Vemalvada           ","05.30E","078.53E","18.30N"
"Vempalli            ","05.30E","078.26E","14.20N"
"Vengurla            ","05.30E","073.41E","15.53N"
"Venice (italy)      ","01.00E","012.20E","45.26N"
"Venkatagiri (ap)    ","05.30E","079.37E","13.57N"
"Venkatapalem        ","05.30E","081.40E","18.05N"
"Venkatapuram (ap)   ","05.30E","080.36E","18.17N"
"Veracruz            ","06.00W","096.10W","19.10N"
"Veraval             ","05.30E","070.28E","20.53N"
"Verona (italy)      ","01.00E","011.00E","45.26N"
"Vienna (austria)    ","01.00E","016.22E","48.12N"
"Vijapar             ","05.30E","072.47E","23.34N"
"Vijayadrug          ","05.30E","073.22E","16.34N"
"Vijayanagar         ","05.30E","076.30E","15.20N"
"Vijayawada          ","05.30E","080.36E","16.32N"
"Vijithapura (sl)    ","05.30E","080.33E","07.59N"
"Vilattikulam        ","05.30E","078.11E","09.10N"
"Villupuram  (tn)    ","05.30E","079.32E","11.57N"
"Vinakonda (ap)      ","05.30E","079.47E","16.04N"
"Viramgam            ","05.30E","072.04E","23.08N"
"Virarajendrapet (kr)","05.30E","075.43E","12.15N"
"Viravanallur        ","05.30E","077.31E","08.42N"
"Virdel              ","05.30E","074.44E","21.20N"
"Virpur              ","05.30E","070.46E","21.51N"
"Virudunagar  (tn)   ","05.30E","077.57E","09.35N"
"Visakhapatnam       ","05.30E","083.24E","17.42N"
"Visakhapatnam       ","05.30E","083.24E","17.42N"
"Visapur             ","05.30E","074.42E","18.53N"
"Visavadar           ","05.30E","070.52E","21.22N"
"Vishalgarh          ","05.30E","073.46E","16.55N"
"Visnagar            ","05.30E","072.36E","23.41N"
"Vissannapet         ","05.30E","080.50E","16.58N"
"Viswema             ","05.30E","094.10E","25.34N"
"Vizianagaram        ","05.30E","083.26E","18.07N"
"Volgograd           ","04.00E","044.25E","48.47N"
"Vontimitta          ","05.30E","079.00E","14.24N"
"Vorjing mt.         ","05.30E","094.20E","28.19N"
"Vriddhachalam  (tn) ","05.30E","079.24E","11.32N"
"Vrindaban (up)      ","05.30E","077.41E","27.36N"
"Vuyyuru             ","05.30E","080.51E","16.23N"
"Vyara               ","05.30E","073.28E","21.09N"
"Wadakada (sl)       ","05.30E","080.16E","07.20N"
"Wadgaon (akola)     ","05.30E","077.00E","20.32N"
"Wadgaon (poona)     ","05.30E","073.41E","18.46N"
"Wadi  (kr)          ","05.30E","076.57E","17.00N"
"Waduraba (sl)       ","05.30E","080.15E","06.03N"
"Wai                 ","05.30E","073.57E","17.57N"
"Wairagarh           ","05.30E","080.09E","20.28N"
"Wakayama            ","09.00E","135.15E","34.15N"
"Wakkanai            ","09.00E","141.35E","45.28N"
"Walasmulla (sl)     ","05.30E","080.42E","06.05N"
"Walinigala (sl)     ","05.30E","080.24E","07.10N"
"Waltair             ","05.30E","083.12E","17.47N"
"Walterganj          ","05.30E","082.44E","26.51N"
"Wandiwash           ","05.30E","079.35E","12.33N"
"Wangtu              ","05.30E","078.02E","31.32N"
"Wanhsien            ","08.00E","108.30E","30.50N"
"Warakapola (sl)     ","05.30E","080.12E","07.10N"
"Warangal            ","05.30E","079.40E","17.58N"
"Wardha              ","05.30E","078.40E","20.41N"
"Wariyapola (sl)     ","05.30E","080.15E","07.34N"
"Warora              ","05.30E","079.05E","20.15N"
"Warsaw (poland)     ","01.00E","021.00E","52.12N"
"Warsi aliganj       ","05.30E","085.39E","25.02N"
"Warsinagar          ","05.30E","085.52E","25.57N"
"Warud               ","05.30E","078.22E","21.29N"
"Washington          ","05.00W","077.04W","38.55N"
"Wasi                ","05.30E","075.50E","18.33N"
"Watareka (sl)       ","05.30E","080.12E","06.00N"
"Watawala (sl)       ","05.30E","080.31E","06.54N"
"Wathupitiwala (sl)  ","05.30E","080.07E","07.03N"
"Wattala (sl)        ","05.30E","079.53E","06.55N"
"Wavonda             ","05.30E","077.59E","19.27N"
"Wee-uda (sl)        ","05.30E","080.29E","07.21N"
"Weeravilla (sl)     ","05.30E","081.14E","06.13N"
"Weifang             ","08.00E","119.07E","36.52N"
"Weligama (sl)       ","05.30E","080.26E","06.54N"
"Welimada (sl)       ","05.30E","080.55E","06.51N"
"Welipenna (sl)      ","05.30E","080.08E","06.24N"
"Weliwita (sl)       ","05.30E","080.30E","07.16N"
"Wellawaya (sl)      ","05.30E","081.06E","06.40N"
"Wellington          ","05.30E","076.47E","11.23N"
"Wellington          ","12.00E","174.47E","41.16S"
"Wenchow             ","08.00E","120.38E","28.00N"
"Wer (river)         ","05.30E","077.11E","27.00N"
"Werehera (sl)       ","05.30E","080.09E","06.51N"
"Wetthegama (sl)     ","05.30E","080.42E","07.19N"
"Weyangoda (sl)      ","05.30E","080.04E","07.05N"
"Weymouth            ","00.00W","002.25W","50.36N"
"Wich                ","00.00W","003.07W","58.28N"
"Willington(n.zealan)","12.00E","176.46E","41.08S"
"Wolverhampton       ","00.00W","002.05W","52.36N"
"Worcester           ","00.00W","002.10W","52.12N"
"Wuchang             ","08.00E","127.10E","44.51N"
"Wuchow              ","08.00E","111.05E","23.30N"
"Wuchung             ","08.00E","106.12E","38.04N"
"Wuhan               ","08.00E","114.20E","30.35N"
"Wuhu                ","08.00E","118.30E","31.20N"
"Wusih               ","08.00E","120.41E","31.18N"
